date,ts,direction,strength,rsi,vol_ratio,day_chg,data_ok,is_today,v35_push,v35_block_reason,win_5,mfe_5,mae_5,ret_5,win_10,mfe_10,mae_10,ret_10,win_15,mfe_15,mae_15,ret_15
2026-05-12,2026-05-12 04:36:06,long,STRONG,72.5,1.12,15.98,,,False,data_ok=False,True,0.4445606694560714,0.0,0.2440725244072534,True,0.5055788005578786,0.0,0.40097629009763597,True,0.5055788005578786,0.15908298465830245,-0.04358437935843546
2026-05-12,2026-05-12 04:52:41,long,STRONG,69.7,1.07,16.15,,,False,data_ok=False,False,0.0,0.2521739130434837,-0.2521739130434837,False,0.0,0.7043478260869586,-0.6086956521739155,False,0.0,0.7043478260869586,-0.43478260869565216
2026-05-12,2026-05-12 23:33:32,long,WEAK,50.0,1.0,0.8,False,False,False,data_ok=False,,,,,,,,,,,,
2026-05-12,2026-05-12 23:48:48,long,WEAK,50.0,1.0,0.61,False,False,False,data_ok=False,,,,,,,,,,,,
2026-05-13,2026-05-13 00:19:29,long,STRONG,52.7,0.33,2.17,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 00:20:30,long,STRONG,53.6,0.18,2.0,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 00:38:31,long,STRONG,57.0,0.79,3.24,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 00:56:37,long,STRONG,63.4,0.59,5.23,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 01:14:49,long,STRONG,62.0,0.78,5.35,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 01:41:12,long,STRONG,62.6,0.81,6.2,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 02:07:14,long,STRONG,57.1,1.05,5.51,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 02:34:15,long,STRONG,63.9,0.91,7.18,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 03:00:25,long,STRONG,66.6,0.67,7.86,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 03:26:27,long,STRONG,54.7,0.77,6.75,True,True,True,,,,,,,,,,,,,
2026-05-14,2026-05-14 03:52:28,long,STRONG,54.3,0.73,6.69,True,True,False,market closed,,,,,False,0.09683666881859632,0.2743705616526819,0.06455777921239371,False,0.09683666881859632,0.4196255648805649,-0.08876694641704279
2026-05-14,2026-05-14 04:16:47,long,STRONG,53.8,0.97,6.66,True,True,True,,True,0.20008003201280514,0.0960384153661501,-0.05602240896359135,False,0.20008003201280514,0.6402561024409741,-0.6402561024409741,False,0.20008003201280514,0.6402561024409741,-0.4721888755502228
2026-05-14,2026-05-14 04:34:47,long,STRONG,63.6,1.52,7.69,True,True,True,,True,0.2729608220937728,0.0,0.2729608220937728,True,0.2729608220937728,0.24084778420038308,-0.1445086705202367,False,0.2729608220937728,0.7626846499678892,-0.7626846499678892
2026-05-15,2026-05-15 00:14:47,long,WEAK,52.3,0.47,0.84,True,True,True,,,,,,,,,,,,,
2026-05-15,2026-05-15 00:29:47,long,STRONG,59.1,0.64,2.1,True,True,True,,,,,,,,,,,,,
2026-05-15,2026-05-15 01:05:48,long,STRONG,54.5,0.66,2.45,True,True,True,,,,,,,,,,,,,
2026-05-15,2026-05-15 01:23:50,long,STRONG,63.2,0.73,4.34,True,True,True,,,,,,,,,,,,,
2026-05-15,2026-05-15 01:49:51,long,STRONG,55.3,0.66,3.52,True,True,True,,,,,,,,,,,,,
2026-05-15,2026-05-15 02:16:31,long,STRONG,65.4,1.05,5.63,True,True,True,,,,,,,,,,,,,
2026-05-15,2026-05-15 04:00:07,long,STRONG,64.1,1.17,6.54,True,True,True,,False,0.2854277559207009,0.48599861143253525,-0.47828434775900996,False,0.2854277559207009,0.6073439790171933,-0.47057008408546264,False,0.2854277559207009,1.1031397053151328,-0.9102831134768239
2026-05-15,2026-05-15 04:18:08,long,STRONG,60.3,0.78,6.38,True,True,True,,True,0.8140262993112133,0.24264245460238124,0.1927833437695719,True,0.9506105197244841,0.24264245460238124,0.2113337507827145,True,0.9506105197244841,0.31332185347526725,-0.31332185347526725
2026-05-15,2026-05-15 04:36:09,long,STRONG,64.7,0.54,6.97,True,True,True,,True,0.4007543611503936,0.11786892975012232,0.4007543611503936,True,0.9743831526009703,0.11786892975012232,0.7622190790507501,True,1.0686782964010684,0.11786892975012232,0.8958038661008962
2026-05-15,2026-05-15 04:55:35,long,STRONG,52.1,0.52,6.08,True,True,True,,False,0.0,0.5169729056368745,-0.5139364683899097,False,0.0,0.6306446589847418,-0.37371535347244156,False,0.0,0.6306446589847418,-0.05060728744939095
2026-05-15,2026-05-15 05:10:42,long,STRONG,54.9,0.62,6.21,True,True,True,,False,0.05461070369791947,0.2527695428304043,-0.24964893119051912,False,0.05461070369791947,0.43688562958340016,-0.3354657512872576,False,0.05461070369791947,0.8362459041972333,-0.8269620845685771
2026-05-15,2026-05-15 05:25:46,long,STRONG,53.5,0.56,6.14,True,True,True,,False,0.06298220752637246,0.2910565265312507,-0.08904109589041322,True,0.5353487639741827,0.2910565265312507,0.45662100456620874,True,0.5353487639741827,0.2910565265312507,0.14958274287513598
2026-05-15,2026-05-15 05:41:44,long,STRONG,52.5,0.93,6.04,True,True,True,,False,0.0,1.1497355153253628,-1.0242014069235135,False,0.0,1.4478790227797316,-1.2909613872774282,False,0.0,1.4478790227797316,-0.6711367270433447
2026-05-15,2026-05-15 05:56:46,long,STRONG,57.0,1.85,6.71,True,True,True,,False,0.0,0.3662204724409502,-0.3572440944881872,False,0.0,0.7774803149606251,-0.7774803149606251,False,0.0,0.7795275590551141,-0.39370078740157477
2026-05-15,2026-05-15 06:14:48,long,STRONG,57.9,6.58,6.44,True,True,True,,True,0.2516118886617339,0.01572574304136675,0.2516118886617339,True,0.3799339518792235,0.01572574304136675,0.11794307281018357,True,0.581852492530268,0.01572574304136675,0.11794307281018357
2026-05-15,2026-05-15 06:32:48,long,STRONG,57.9,6.58,6.31,True,True,True,,True,0.6579978066739804,0.0,0.6579978066739804,True,0.7441641861193931,0.0,0.6109979633401231,True,1.0261632461225147,0.0,0.9713300955663553
2026-05-15,2026-05-15 06:50:51,long,STRONG,57.9,6.58,6.27,True,True,True,,True,0.38132295719845066,0.3657587548638124,0.38132295719845066,True,0.38910505836575876,0.3657587548638124,0.24124513618677218,True,0.5447470817120534,0.3657587548638124,-0.07782101167314733
2026-05-15,2026-05-15 07:17:53,long,STRONG,57.9,6.58,6.19,True,True,True,,True,0.0701973325013676,0.007799703611277846,0.0701973325013676,False,0.0701973325013676,0.40558458778567213,-0.40558458778567213,False,0.0701973325013676,0.5243740737852016,-0.24959051556041448
2026-05-15,2026-05-15 07:43:54,long,STRONG,57.9,6.58,6.32,True,True,True,,True,0.4158967060100125,0.167491016033536,-0.1344646185057965,True,0.4158967060100125,0.167491016033536,0.2587067806339445,True,0.415975340289843,0.167491016033536,0.1879359287887884
2026-05-15,2026-05-15 08:09:55,long,STRONG,57.9,6.58,6.06,True,True,True,,False,0.06986796604841994,0.2829298962590376,-0.2829298962590376,False,0.06986796604841994,0.4243948443885508,-0.3421093995598853,False,0.06986796604841994,0.4243948443885508,-0.07073247406475103
2026-05-15,2026-05-15 08:35:56,long,STRONG,57.9,6.58,6.16,True,True,True,,True,0.22977577054116655,0.08715632675699186,0.22977577054116655,True,0.4753981459472376,0.08715632675699186,0.1548213295301533,True,0.4753981459472376,0.08715632675699186,0.12193962443547046
2026-05-15,2026-05-15 09:01:58,long,STRONG,57.9,6.58,6.15,True,True,True,,False,0.0,0.37013702945345633,-0.30713498188691174,False,0.015750511891633345,0.4567648448574565,0.015750511891633345,False,0.015750511891633345,0.5355174043156455,-0.4567648448574565
2026-05-15,2026-05-15 09:27:59,long,STRONG,57.9,6.58,6.89,True,True,True,,True,1.8515625000000036,0.6249999999999978,-0.11328124999999689,True,1.8515625000000036,1.6406249999999956,0.09375000000000355,True,1.8515625000000036,1.6406249999999956,-1.187499999999997
2026-05-15,2026-05-15 09:54:00,long,STRONG,57.9,6.58,6.98,True,True,True,,False,0.6353841903784734,1.8902876988042092,-1.7995974584632282,False,0.6353841903784734,2.3955167922964575,-1.0181932988673525,False,0.6353841903784734,2.442874620150755,-1.290500809029552
2026-05-15,2026-05-15 10:30:01,long,STRONG,57.9,6.58,11.24,True,True,True,,True,0.5469245402663266,0.0554058338617548,0.34876347495243953,True,0.5469245402663266,0.4438015218769808,-0.35668991756499907,True,0.5469245402663266,0.5223525681673999,-0.15456563094482656
2026-05-15,2026-05-15 11:06:02,long,STRONG,57.9,6.58,8.2,True,True,True,,True,1.00444195445997,0.07595341950457846,0.8363680019208466,False,1.00444195445997,1.0124454760094332,-0.9884349113609985,False,1.00444195445997,1.0917603745648032,-0.86438032734403
2026-05-15,2026-05-15 11:42:02,long,STRONG,57.9,6.58,6.81,True,True,True,,True,0.28894774861545824,0.2367766273376689,0.2648687695641691,True,0.8186852877437965,0.2367766273376689,-0.09230275302994549,True,0.8186852877437965,0.6100008026326391,-0.2006581587607352
